text,label
이 설문조사 결과 좀 봐라.,0
백신 맞지 마요 제발좀 하느님께서 도와주십니다,0
ㅋㅋ그러게 삐끼한테 좀 넉넉히 찔러 줘라,1
쟤 하는 짓 너무 재수 없지 않아?,1
문제는 내가 갈아탈 게 없다는 거다.,0
ㅋㅋ 잘못은 아닌데 니가 먼저 사준다고 하지를 말던가,0
책임질 자신이 없어서 지웠대,0
이제 틀딱돼서 대접 좀 받아보려는데 통할리가 있나.,1
아직 결과 안나왔고 피해자 신분인데 무슨 공개야,0
축구 하면 진짜 심장 터지려고해,0
맨날 노인들 저기에 모여서 수다 떠는거 너무 시끄러워,0
돼지목에 다이아를 걸어봤자 싸구려 큐빅보다 더 구려보여,1
짜증나게 니가 거기서 왜나와,1
틀딱들은 안락사가 답이다,1
나 강남한번 가보고싶다,0
또 못한다고 악플 달리면 힘들다고 징징대겠지.,1
정말이야.,0
여자여자 거릴래,0
대기업이라고 모두 같은건 아닙니다.,0
색조화장을 조금 덜하는 게 어때?,0
저기에서 우리 부모님이 돌아가셨어.,0
저 나이 쳐먹고는 아이돌 하겠다고 나대는거임? 세상이 잘 돌아간다,1
쟤네 둘 합쳐봐야 나중에 서로 찌르고 난리날 거임,1
이래서 출산율이 낮나 봐,0
야 여자들 안전벨트 하면 가슴 두드러지는 거 보기 좋지 않냐?,1
어디에서 주웠는데?,0
좋겠습니다 집 잘 알아서 ㅋㅋㅋ,0
씹선비들 언제 뒤지냐,1
거지니까 껌까지 얻은거지,1
역시 여자는 좀 패야지 ㅋㅋ,1
내 얼굴이 그렇게 역겹냐?,0
다른 사람 좋아하지 마.,0
원래 일이라는 게 그런 거잖아요.,0
법조계 비리가 너무 만연한데 에이아이 판사 도입하는 거 어때?,0
기사에 낚여서 경찰이 정신나갔다고 하는 애들도 있네,0
나도 모르겠다 해도해도 끝이 없어서 너무 힘들다..,0
국민을 개돼지로 알지 않고서는 저럴 수 없음,1
그러면 내가 돈 주면 샌드백처럼 맞아주려나?,1
"내부무장관이라거나, 허락을 맞는 다는 등의 노예자랑은 정말 병딱같음",1
오늘 아줌마한테서 타이 마사지 받았다.,0
세상 시끄럽게 하지 말고,0
오늘 딸감으로 쓰려고 그러지 ㅋㅋㅋ,1
얘 어떨 거 같아,0
난 나름 잘했다고 생각했는데 그정도라고?,0
범인 찾은 경찰도 대박이야.,0
나라도 안 보냈을 텐데 글쓴이는 착한 건지 멍청한 건지.,1
다음엔 선거 제대로 하자,0
근데 남자를 밝히는 성격이래,0
나 이번에도 결국 떨어졌어,0
"배도 아픈거 같고 가슴도 답답한거 같아,",0
난 걍 만나,0
아무리 그래도 말은 좀 가려서 해라.,0
뱀같은 면상 구역질나게 생겼네,1
너같은 돼지도 추위를 타?,1
저기다가 기름 붓고 불 질러서 화형식 하고싶네,1
나는 결혼했다고 퍼져서 살찌고 방구 뀌고 그런 여자 극혐이야.,1
식당에 외국인 노동자들 완전 많네,0
역할 안 어울리게 하네 연기 저렇게 할거면 죽어라,1
거머리같이 생긴 놈!,1
비닐 기둥 잡아봐. 말아둬야 다음에 쓰지,0
한달 열심히 일하면 오백 정도 벌 수 있다던데?,0
머리 딸려서 이해 못하냐?,1
수능 폐지 주장하는 평가원장은 머리만 벗겨진게 아니라 지능도 벗겨졌노,1
역시 내탓 찾는 성당의 반듯한 이미지는 돈 밝히는 것들하고는 차원이 다르네,1
그건 네가 일 머리 없는 무식한 놈이라 그런 거야,1
엄마한테 머리카락 잘렸다,0
그게 무슨 말씀이세요?,0
왜 그러셨어요? 충분히 감각있고 전에 없는 디자인이던데.,0
알바하는 애면 고삐리 아냐?,0
법 처벌을 강화해야 예비 범죄자들이 줄어들 텐데,0
역시 뚱뚱이는 급이 다르네 ㅋ 그렇게 먹어서 찐 살이였구나,1
엄마도 죽었으면 좋겠다,1
또 '그'남이지? 진짜 인성 덜 된 인간 많다.,1
그렇게 힘들면 수면제 먹고 살.자하든가 ㅋㅋㅋㅋ,1
말많고 잔소리 많고 심지어 할줄아는게 남탓밖에 없으니까 뭐..,1
시1발련이 휴지 조금 달라는데 기분나쁘게 쳐다보고 던져서 주잖아,1
사람들이 돈벌기 쉬운줄 아니까 개나 소나 유튜버한다고 그러네,1
나이 좀 들고는 귀신이 별로 안 무섭다,0
오늘 할인행사 중입니다.,0
중국 쇼핑몰 특) 가슴은 크고 골반은 좁으며 뒤에 쇼파는 꿀렁꿀렁 ㅋㅋ,1
이쁜 나랑 사귀고 싶지? 근데 조건이 있오!,0
아빠랑 한번 하고 싶다고 사인 보내는 거지,1
그것도 기술이지,0
그래도 이쁜련들 보면 개 나대고 다니잖아 면상 믿고 그게 자존감 아님?ㅋㅋ 십알련들 부롭노 ;;,1
고양이 목에 방울 달면 너무 시끄러울려나,0
실경영자는 쟤가 아니라니까.,0
아랫입으로 피싸고 윗입으로 똥을싸서 그런가,1
그러니까 술이 뭐 좋은거라고 니가 알려주냐; 너도 참 한심하다 한심해,1
저런다고 여자들이 자기 만나줄 줄 아나봐.,1
부정하진 못하겠네,0
너 맞을래. 누가 거짓말하래. 돌덩이 맞구만. 누구 닮은 거야. 엄마 불러와.,1
나는 그런게 너무 좋던데?,0
딱 보니까 얼굴이 안티인 듯,1
그러는 너는 사회 생활 좀 배워,0
이번에 여친 폭행해서 끌고다니다가 죽인 사건 봤냐?,0
쟤는 자살하겠다더니 아직도 살아있네?,1
돈까지 못벌면 어떻 할건데?,0
이런 얼굴도 안까는 련들은 왜 빨아 주는 거임? 나중에 캠 공개 되고 개 씹 파오후면 어쩌려고?,1
방사능 중독이라 정신 없어서 그럼 ㅋㅋㅋㅋ,1
정말 한번 사는 인생을 왜 저렇게 살까.,0
할로윈때 분장 하고 싶은데 뭐 할까ㅋㅋ,0
일도 못하고 눈치도 없고 아오 빡쳐,1
여자라면 까고 보는 년들 때문에 그렇지,1
걔 공부 잘하지?,0
개똥망겜 진짜 아니 얼마를 넣어야 되는거야,1
와 니 영어발음 왤케 꾸져?,1
너 같이 게으른 애들이 많아서 나라가 이 모양이구나,1
최근에 SNS에서 조선족을 향한 혐오와 욕설을 봤어.,0
근데 겉모습이 너처럼 ㅆ창나면 판단할 수 밖에 없지 ㅋ,1
니 머갈통엔 뭐가 들었냐?,1
나 진짜 운동해서 살 뺄거임! 예뻐질거야,0
미안해ㅋㅋㅋ,0
그게 그렇게 중요한 건가,0
그진가 좀 제대로 된 거 갖다놓지,1
파는 사람 마음이지 뭘 그래~,0
부모형제 뒤진 좌빨갱이 보빨갱이들 정권 바뀌면 전부 쏴버려야됨,1
쟨 딱봐도 돈없게 생겼잖아,1
진짜 더럽게 못 하네 무슨 저 실력으로 프로를 하겠다는 건지,1
아니 이번엔 진짜 헤어져,0
그래도 기분나쁠 때가 많아.,0
너무 좋아서 얼른 가고싶어.,0
인공가죽 옷 입는 거 보면 왜 이렇게 우습지,1
나이 먹고 대우 못받는 건 이유가 있다니까,1
아주 그냥 널리 퍼지라고 발악들을 한다 ㅉㅉ,1
요즘 결혼 준비는 잘 되어 가니?,0
5성급 호텔에서 시럽 대신에 세제를 제공했대,0
어떤 개념 밥 말아 먹은 인간이 이딴 짓을 하냐,1
니 남친은 어떻게 대처했어?,0
또 어떤 불쌍한애들을 등쳐먹을려고 그런데??,1
얘는 바로 광고 복귀하네,0
어머니 저녁상 차릴까요?,0
머리가 요새 많이 빠지는 거 같네,0
네가 생각해도 너 자신이 무능한 거 잘 알잖냐,1
너 그렇게 게을러서 어떻게 성공할래?,1
아래 털까지 다 내놓고 떡치기 흉내내서 저만큼 떴으면 이득이지.,1
그런 거 그만 보고 밖에 나가서 바람도 좀 쐬고 해라...,0
너같은 무뇌충이 무슨 주식이냐?,1
저 선수도 대깨문으로 알고 있는데 ㅋㅋ,1
좀 답답한 부분이 있지,0
야 단세포 생물아 공부는 하냐?,1
백신을 빨리 맞고 일상생활로 돌아가자는 압박은 이제 그만 좀 해라.,0
미안 미안..요 귀염둥이가 하도 예뻐서..,0
문구만 봐도 수준 개 없어보이네 ㅋㅋ,1
젓갈이 뭐가 어때서?,0
나 검정고시 준비해,0
ㅇㅈ 걔네들 때문에 떡칠여신들 자존감 올라가고 효소 팔면서 나대지 몸이나 팔아 ~!,1
난 이래나 저래나 상관없음 내 인생도 아니고..,0
여자는 오빠 오빠 거리면 없던 돈도 생겨,1
나 중국남자랑 결혼해,0
전자발찌를 발에 채우면 뭐 하냐고?,0
너무 오랜만에 봐서 까먹은 거야?,0
저 애들보니까 저때로 돌아가고 싶네,0
ㅇㅈ 게으르고 무능한 건 남경밖에 없음.,1
하 씻빨 죶같이 생긴 련들만 있고 잘생긴 넘은 왜 안보이냐고 ㅜㅜ 보이면 바로 고백해버림,1
남자도 여자도 후다 걸창들끼리 잘만 만났네,1
"내 말이 그 말이야, 성형이라도 좀 하지.",1
완전 수요없는 공급임 뚱땡이 얼굴 볼 때 마다 진짜 우욱씹 토나와,1
ㅋㅋ발기부전 치료 바로 되겠네,1
전교조 가입 교사는 뭐 간첩 인증이지,1
이번 주에 바쁘다고 해서 다음 주 어떠냐 했더니...,0
이 시국에 술먹고 헌팅하고 놀러가고 이러는 거 진짜 정떨어져,1
모든 여자가 그런건 아닐꺼야.,0
혹시 SBS 가요프로 PD 돈 받았나?,1
으휴 그러니까 꼴통들 공부나 열심히 하지,1
왤케 인간중심적으로 생각하지?,0
응 어차피 최저임금~ 계약직 파리목숨~,1
신기하긴 뭐가 신기하니?,0
근데 사람들 중국인을 왤케 싫어하는거임?,0
코로나 때문에 결혼식 하객 인원 제한 되어서 너무 속상해,0
페미 쿵쾅이들 하는 짓거리 보면 여성 혐오 범죄가 일어나는 것도 충분히 이해 됨 ㅋㅋㅋ,1
그렇게 부러우면 여군 자원해라~ 돈도 주고 밥도 주는데 방구석에서 키보드 워리어질 하는 너같은 백수한텐 딱이겠네,1
공산주의에 찌든 짱깨들은 머리를 깨부수던지 뇌세탁을 해야한다.,1
지방에 사는 애들은 별 걸 다 차별이라고 하네,1
예상대로 언플 하네 ㅉㅉ,1
4년제 나와야 성공한다는 것도 다 옛말이지,0
힘 없으면 걍 시름시름 앓다가 죽지 왜 살아,1
걔 이번에 다른 사람 만나잖아,0
왜? 무슨 일이야...,0
이제 한 번만 더 임신하면 감당이 안될 것 같아,0
꼭 공부도 못하는 것들이 시끄럽다고 발광을해요 아주,1
제가 사장인데요?,0
아 따먹고싶어지노.,1
정은이 머가리는 언제 터뜨릴 건데.,1
맞아요 머가리 떼어버려야해요,1
얘는 정말 만나보고 싶어.,0
ㅋㅋ팬 한번 도 실제로 본적도 없으면서 왜우냐? 오줌 마려워서 운거임?,1
망치로 지 머리통을 깨부숴야,1
자식 때문에 내 인생을 허비하고 싶지 않다구요,0
얼굴 칭찬하는것도 얼평인가? 난 뭔가 이쁘다 하는것도 별로 안좋더라,0
아니 나도그럴줄 알았는데 더심해지네,0
저 집은 대체 왜이리 교양없이 행동하지?,1
내가 죽었을 때 병장색히 무슨 표정 지을지 궁금하네,1
세금 얼마나 낸다고 권리 주장중이신지?,1
내가 무릎까진 꿇을 게 그것 만은...,0
뭘 믿고 저렇게 관리 안한대?,0
저 찐따 지하실에 가둬놓고 죽도록 패고 싶다,1
완전 수재까진 아니지 좀 한 정도?,0
거지들은 왜 자꾸 애를 싸지르는거임?,1
뭐? 무슨 댓글을 달았길래 고소를 당해?,0
진짜 무식해도 정도가 있지 그렇게나 많이 사서 어쩌자는거야,1
넌 저 흉측한 걸 보고도 그런 생각이 드냐? 더럽다 진짜.,1
그럼 쉬운 일이 있는 줄 알았냐?,0
공 쫓아 이리저리 뛰기만 하는 꼴 보니 똥개훈련같다 ㅋ,1
오일팔 내란 주동 쑤레기들,1
뭐래 거지깽깽이 같은게,1
그러는 너는 유학까지 다녀온 애가 꼭 공부 안하고 놀다 온 티를 내야겠니?,1
"야, 남자는 부엌에 들어가면 안 되니까 맞는 말이지 ㅋㅋㅋ",1
음식물 쓰레기 엘리베이터에 흘려놓고 그냥가는 사람들 진짜 죽이고 싶다.,1
커피값이 5000원이라니 요즘 여자들은 골이 비었군,1
왜? 취향이 이런걸 어떻게 할깤ㅋ,0
요즘 애들은 이래서 안돼,1
돈에 나라 파는 놈이네,1
헐 의료사고 ? 보여지는 직업인데 속상하겠네,0
이참에 그냥 전쟁해서 북한 빨갱이들 싹 다 죽여버리고 통일 한국 이룩하는 거야.,1
요즘은 별점 그냥 리뷰 받으면 다 잘 적어주더라 리뷰 믿으면 안됨,0
힘내.,0
고딩 때 얼굴 개빻았던 애가 싹 고치고 연예인 하더라.,1
흙수저들 엄마 아빠는 맨날 돈 때문에 싸운대 구질구질하게~,1
그냥 쟤 보면 내 여사친들 생각남 ㅋㅋㅋㅋ 학창 시절에 좀 이쁘장하다는 애들 싸그리 공부 안하고 항공과 갔다가 거기서도 놀고 즐기다 세월 다 가고 상품성은 점점 떨어져 어린 애들한테도 밀리고 지금은 어쩔 수 없이 비서하고 있는 애들 대부분 특징이 뭐냐면 어릴 때 지 외모가 좀 먹히는 걸 자각하고 자기개발을 안 함. 그렇게 나이가 먹게 되고 현재까지 미성숙한 마인드 못 버린 애들이 있음~ 그냥 동갑내기들 입장에서 보면 개 한심함 ㅋㅋㅋ,1
그 덩치에 놀이기구를 무서워한다고?ㅋㅋ,1
내가 먹을 게 없잖아.,0
너는 매사에 노력이 부족한 것 같다,0
사과는 님 어미를 죽여버린 제가 해야죠ㅠㅠ,1
저런 일본 여자랑 결혼하면 좋겠다.,0
문재인 사형 가즈아ㅏㅏㅏㅏㅏㅏㅏㅏㅏ ㅏ,1
한국 예술가는 예술이 아니라 나라 돈 빨아먹으며 사는 벌레들이지,1
과거엔 국민들도 노조 편이었을텐데 오래전부터 니들이 개양아치라는 건 초딩도 알 정도로 변했다,1
남이 다 돌려 먹은 배우자를 고른다는 건 남은 거 싹싹 비워주는 설거지일 뿐이지,1
저 고양이 정말 귀엽다.,0
그 정도면 살만한데 입 좀 닫아라,1
요도를 허벌창시켜 요도에 천하장사를 쑤셔넣을 놈,1
며칠전에 짱깨보고 쏴죽이고 싶은거 간신히 참았잖아,1
아무 것도 모르면서 그렇게 심하게 말하냐,0
게임 할 때 매너 좀 제발 지켜주세요,0
그람 우리 서이서 떼앂이나 한번하까 애니멀 처럼박아대보자,1
식당 왔는데 왜 여자랑 남자랑 밥공기 크기가 다르지,0
유튜버들 수익 물어보면 다 매달 달라요~ 이러는 거 개 때리고 싶다,1
너 여친 얼마전에 클럽에서 나오는 거 누가 봤다고 그러던데,0
그러다가 성병 걸리거나 성매매로 잡혀가면 그것도 나름대로 큰일이다,0
그래서 님 티어가? 브론즈잖아요ㅋㅋ,1
얘 시녀인 너도 의문스러워서 물어보는 주제에 ㅋㅋㅋ,1
그게 바로 서민이라는 거야 돈 없고 구질구질한 것들,1
제게 감히 허락해 주신다면 임신시켜드리고 싶다,1
그거 주워서 느그 엄마 아빠 한테 먹이면 용돈 준다 더라 ㅋㅋ,1
자꾸 재촉하지 마세요,0
"부의 대물림이라는 게 다 그런 식이지, 돈 없는 너는 과로 취업 못함",1
말에 뼈가 있다?,0
기사나 남초갤 보면 있던 인류애도 사라져서 멸망을 바라게 되는데 있어야함?,1
제발 좀 그렇게 해주라 말로만 하지말고,0
군대 안 갔다 왔다고?,0
이 여자가 미쳤나. 내가 여기 건물주야.,1
운전자가 저런 것도 모르는 게 말이 안된다...,0
남자 의사가 뭐 대수라고 맨날 그렇게 빨아주는 거야?,1
취미생활 하나 없이 찐따마냥 돈만 아등바등 모아서 강남에 집이라도 사게?,1
나 이번에 골반 넓히려고 운동중임!,0
여경들 직업의식 진짜 1도 없음 ㅋㅋ,1
부모가 자식을 키운게 아니라 괴물을 키웠구나,1
그거 조선족 알바들 때문임 ㅋㅋㅋ,1
키야 꼴리는데 모닝발기 지린다... 한발 빼고 올게,1
그거 걸리면 큰일나는거 아니야?,0
성신여대가 부실대학으로 선정됐대,0
피해자 것도 봤는데 왕따같이 생겼던데?,1
질알 시쓰고 앉아있네 뵹싄련 ㅋㅋ 어디서 문학적인 척이야?,1
헬조선에서는 집에 강도 들면 최선을 다해서 죽이고 시체 잘 처리하는 게 상책이야,1
위에 빡대가리들만 앉혀놔서 그렇지 ㅋㅋㅋㅋ,1
성괴는 정신병 있어 보임,1
와 이 시뻘건 공산주의 마인드는 뭐냐,1
야 겉모습이 좀 뚱뚱해도 그렇게까지 말하는 건 좀...,0
오랜만에 얼굴이나 보고 그러자.,0
저 시키는 머가리가 빠간지 당장 어제 일도 까먹고 난리야,1
저 사람 키가 뭐 저리 크냐,0
저 틀딱은 주문도 제대로 못하면서 왜 왔냐,1
저수지 물 시체물로 오염될 듯,1
너 재네 둘 기사 뜬거 봤어?,0
열심히 노력해도 안되는게 왜이렇게 많은거야,0
아줌마면 조신하게 집에서 밥이나 차릴 것이지 ㅋㅋㅋ,1
그럼 살을 빼던 가 주변을 잘 보던가 해야지 멍청한 인간아.,1
룸망주거나 딸배 취업 예정자들이지 ㅋㅋㅋ,1
하 그련 미드랑 테크닉 지렸었는데...아쉽다,1
착하게 대해줘도 발광하네,1
그래도 술 드실 정신은 있으시니 쓰레기는 아니시네요.,1
중고차 팔 때 ‘여성 소유’라는 말은 왜 써붙이는 거야?,0
다시 태어나면 부자집 외동으로 태어나고 싶다,0
지구를 살리기 위해서는 이정도는 감수해야지,0
쓰레기 냄새도 니 머리 냄새보다는 나을 듯,1
대게 말고 홍게를 보내준거 아니냐?,0
그 세대에는 코로나19 걸려서 사망할 확률 비교해보면 백신 부작용 생길 가능성이 더 크거든,0
너 같은 놈은 왜 태어났냐?,1
캣맘들은 뺑소니 쳐서 죽여도 싸다,1
요즘 브런치 파는 집들 엄청 많이 생기는 듯,0
아래 직원들 군기 잡는 게 뭐 어때서 그래?,0
이정도면 노이즈 마케팅 아니냐… 이름도 처음 들음,0
저런여자랑 결혼하고 싶다,0
"응, 근데 이상한 글들이 너무 많아",0
근처에 슈퍼마켓이 있나요?,0
ㄹㅇ 돼지들이 그런 거 더 따짐 ㅋㅋㅋ,1
그런 인간들을 놔두는 거야?,0
문재인뽑았으니 살아서 나불거리지 다른놈뽑았으면 넌 벌써 저세상사람됐어.,1
상사한테 굽신거리는 내시 같은 사람이 우리 신입사원이야.,1
요즘 방송에 혀꼬부라진 것들이 너무 많이 나와 못 보겠어,1
아줌마는 옷 입을 자유도 없냐?,0
수령님은 이제 책임지고 내려와라,1
아니 그건 좀 심한 것 같아.. 아무리 그래도 전남자친군데 예의는 지키려고,0
원래 카페가 얘기하는 곳 아님?,0
죄송합니다. 원래 표정이 이렇습니다.,0
사회생활 못 해본 사람들 같애,0
그래봤자 최종에선 무조건 떨어질 것 같아..,0
어디서 일어난 일인지 확인 해봤냐?,0
기자들 수준 초딩보다 못한 거 실화냐,1
여혐인지도 모르는 무뇌충은 저리가라,1
바람 불면 다칠 것 같다는 기분으로 애 키우지,0
인스타 팔이피플들 다 사기꾼인거 아직도 모르는 사람 있음?,1
한 번만이라도 좋으니까 백마랑 자고 싶다,1
자기들만 천사인척 고고하게 구는거 재수없어 죽겠어.,1
그래도 같이 처맞아야 할 건 맞음,1
많이 힘들었구나...,0
홀아부지냄새 ㅇㅈ.,1
흑인들은 멍청하고 무식해,1
당연하지 오토바이 진동에 아주 뒤집어지던데ㅋㅋㅋ,1
그럼 엿이나 쳐먹으셈 ㅋ,1
그런 똥통 학교 다닐 바에는 기술이나 배우지 그래,1
현실이 이렇게 힘든데 어떡하냐,0
저기 소속사 애들은 단체로 저러냐?,0
원래 쌍도남들은 믿고 걸러야하는데,1
우리나라도 일본 식당 기술 빼돌려서 짭퉁 식당 만들었다더라,0
"하잘것 없는 인간이 어떻게 신의 은혜를 다 알겠니, 이해한단다",1
공짜라면 무지성으로 좋다고 달려드네,1
얘 중국인 일 걸?,0
국회의원이면 저런식으로 행동 해도 되는 거임?,0
여자는 쭈볏쭈볏하는거 보니 강 1간 당하는듯ㅋㅋ,1
야 너는 사람이 힘들어한다고 하는데 관상 타령이 나와 갑자기?,0
몇 달 전엔 경선 불복 안 한다더니,0
그냥 빻은 동네 아저씨일 뿐이다 ㅋㅋ,1
넌 그렇게 생각하구나.. 난 돈 많이 벌고 인기도 많아지면 당연히 사람이 변한다고 생각하거든,0
추석 다가오니 벌써부터 걱정된다,0
그러게 몸매도 별로인데 얼굴도 못생겼어,1
뚱땡이? 뒷광고 오지게하고 의지 없어서 다이어트 프로그램도 실패한ㅋㅋ 그련이나 그련 동생도 똑같이 생긴거 아님 ?,1
나 공익인데 다른 공무원들 다 백신 맞을 때 못 맞고 현장에서 계속 일함.,0
그만큼 운전을 지 ㅈ대로 하는 ㅅㄲ들이 많으니까 그러지,1
그래도 요즘엔 후배들 때리고 이런 거 많이 줄지 않았나?,0
역대급 통제사회 바이러스 타이밍까지 조정하는 위대하신 령도자냐?,1
야!! 그러는 거 아니야 너!!,0
진짜 생각이 너무 짧은 놈들이네,1
야 저렇게 무의미한 전자발찌는 그냥 버리고 화학적거세하자,1
왜 러시아까지 가려고 그래 ㅋㅋ,0
돈 잘 벌어?,0
맞지? 말할 때 마다 입에 바둑돌 넣고 치고싶음,1
집 앞에 택배 두고 갑니다.,0
솔직히 벌레들은 너무 징그럽게 생겼잖아.,0
맛있는 거 만들 지능이 있었으면 그딴 식으로 살겠어?,1
봤는데 오똑해 오똑해만 시전하던데,1
네 다음 룸망주,1
그럼 너도 머리가 비었으니까 그만큼 가벼워야겠네.,1
아 댓글 상태 엉망이네,0
나잇값 못하는 틀니들은 죽어야 함.,1
중국 올림픽 때 한복 등장 안 시키겠지?,0
집에 무장 강도 들었을 때 여경 오면 걍 같이 죽는 거 아님? ㅋㅋ,1
춤 추면서 불러야 해서 그런가?,0
그걸 꼭 다 봐야 앎?,0
졸업하고 나면 굶어죽을 거지들이 꼴에 예술이라고.,1
아니 거리에 깔린 견찰들 얘기하는 거였는데?,1
내가 어때서ㅋㅋ,0
후진국에 겨우 비빈다 ㅋㅋㅋ,1
또라도야? 진짜 과학이네 통수의 민족,1
누가 누굴 때렸는데 죽었어?,0
양아치 중고차 팔이들이 침수차인 거 속이고 판대잖아,1
"이야, 안타깝다",0
평생 그렇게 뇌절만 하다가 죽었으면 좋겠다.,1
어쩌긴 그냥 연예계에서 퇴출 당해야지 죽던가 리발,1
그냥 우리가 못 한 거야,0
가서 위스키나 빨아 러시아 파랭아 ㅜㅜ,1
나 바지 많거든 그리고 이게 멋이야,0
"수두룩은 무슨, 이제 그만 혼자만의 세계에서 빠져 나와 자폐야..",1
아니 노총 애들은 왜 시험 봐서 정정당당하게 공채들이랑 경쟁 안 하는거야?,0
맞을 짓을 했으니까 맞았겠지,1
아 진짜 개부럽다.... ㅠㅠㅠ 나도 저런 여자친구... 제발....,0
방구석찐따는 좀 가라,1
오늘 앰뷸런스 신호 위반하고 지나가다가 사고 엄청 크게 났더라?,0
또 알아? 공장 아저씨가 돈 주면서 사귀자고 할지,1
상사가 내 복장을 지적했거든.,0
협박하는 거요? 어디 해봅시다. 빌어도 시원찮은데 큰 소리치기는.,1
더 하지 마라,0
으휴 별 거지같은 것들도 기사거리가 다 되네,1
이번에 대학 평가 봤음?,0
한국이 애 낳고 살기 좋은 나라 1위래,0
이러니까 유사국가 소리나 듣지.,1
외동 확정이야~,0
흉자년들 진짜 마인드도 썩었고 논리도 안 맞아서 멍청해 보인다.,1
다행히 주연 배우들은 안 쏘였다고 기사 났더라.,0
요즘도 보이스 피싱당하는 멍청이들도 있냐?,1
ㅋㅋ쌉인정 요즘 핸드폰도 자유라 매 군대가 아니라 꿀대가 꿀대,1
너 페미구나? 여기 숨어서 분탕 치고 있다니!,1
민식이법으로 잼민이들 정신 못차리고 설치지,1
너 이 자식 7번 갈비뼈와 11번 갈비뼈를 바꿔버리겠어,1
어떤 영화를 보고 싶은데?,0
저 정육 식당으로 회식 장소 잡아볼까?,0
그것이 하고 싶어 죽겠을 때부터지 머.,1
지잡대 인생 찌끄레기 색기가 어디서 깝쭉대고 즤랄이야,1
왜 무슨 일 있었음?,0
새로이사온 집이있는데 그집 온뒤 부터 층간소음 장난아님,0
그런 걸 믿는 사람들이 멍청한 거 아니야?,1
당연히 안봤겠지,0
우리 나라 역사 왜곡된 거 얼마나 많으면 맨날 항의한대,0
벗방하는 애랑 만나는거 보니까 성병도 걸려있을 거 같음.,1
자살한 사람 때문에 집값이 내려가면 누가 책임질 건데?,1
모가지 따버리기 전에 당장 하라고,1
그런 애들은 뺀찌로 강냉이 다 뽑아야돼 ㅋㅋ,1
에효..너가 고생이 많구나,0
니 눈에는 황금종려상이 개밥으로 보이냐?,1
군부심좀 부리지 마라 추잡스럽다,1
말이 좀 심한 것 같은데.,0
전남 순천인데 왜 아래 대구 였음 입 못 나불거렸지,1
저런 애들 학점 보면 바닥임,1
헐 그런 말은 좀 충격이네.,0
헬조선에서 자영업하는 니 잘못이다.,1
PD 돈 주고 매수 했겠지,1
다른 데는 다 잘생겼는데... 그에게도 결점이 있습니다....,0
그렇게 좋으면 집에서 키울 것이지.,0
아 선배 그만 술 주세요,0
30대 여배우 중 이만한 연기력에 이만한 피지컬에 이만한 명성 받쳐주는 배우가 또 있냐?,0
아니 인성 무엇 예의 어디 버리고 왔니?,1
남자는 몰라도 여자들은 30대 지나면 퇴물이지,1
"맨날 마음만으로는 20대라는데, 실상 하는 생각 쳐 보면 꼰머도 이런 꼰머가 없지",1
여초과는 살아남기 힘들지 않아? 페미들이 우굴우굴,1
지 돈 지가 쓰겠다는데 지가 무슨 상관이냐?,0
저 한 사람 가지고 아줌마들 어쩌고 일반화시키는 니 수준이 정말 환멸난다,1
어려서 그럴 수도 있지 무슨 큰 잘못이라고 애를 혼내요?,0
어플로 만나서 걍 몇 번 떡친건데 여자 혼자 급해서 죽인듯,1
항상 손님 맞기 싫어하는 게 눈에 보임,0
상처;; 앞으로 그런 말은 조심해줬으면 좋겠어,0
아니 중국산을 돈 아깝게 왜사 돈이 남아 도니?,1
어디 갔다 오냐?,0
야 이 사진 봐봐.,0
맞아. 보나마나 고졸일거야.,1
내가 저 부모면 자살하고 싶을 듯,1
그렇게 재미없는 장난을 치니까 너가 애들한테 쳐맞는거야.,1
야 네 얼굴은 완전 토 나오게 생겼거든?,1
저 약쟁이 눈이 예뻐? 무대 올라오기 전까지 대마 피우고 올라온 것 같은데.,1
굳이 판도라 상자를 열어본 남편이 그냥 개짓거리 한거지,1
진짜 그래야겠다,0
후쿠시마 오염수 방출을 기어이 하려는 건가,0
요즘 기믹이 활기치고 다니는거 킹받네,1
어우 알겠어 화내지마,0
10대 무면허 운전하다가 사고났대,0
쓰레기들이 모여서 시상하니까 그런게 맞지,1
와 진짜 쟤네 노땅이다 세대차이 대박이네,1
미소를 보기만 해도 나까지 기분이 좋아지네,0
교양없고 무식해보여 ㅉㅉ,1
군대도 안 다녀오니까 저것도 못 버티지.,1
앞으로 내 눈에 띄는 고양이 있으면 바로 차로 깔아 죽인다,1
그런데 맨날 굿즈 쳐 찍어내냐ㅋㅋ 환경 생각한다면서 맨날 텀블러 만들고 난리임,1
빨갱이들 맘대로 이랬다 저랬다 장난 하는 거야?,1
날 얼마나 만만하게 봤으면 키 작은 남자를 소개시켜 주려고 그러냐?,1
"대깨특, 뭐하나 잘못된 것 나오면 싹 잡아서 비판이랑 감성팔이하지",1
그런 덴 그냥 젖가슴 큰 여자 한 두 명이면 족하다,1
니 꺼부터 넣고 잘 까지는지 테스트해 봐라.,1
"차라리 개가 똥을 끊지, 좌파들은 북돼지 똥맛이 맛들여서 끊지를 못한다.",1
장난인데 왜 진지빨고 그래,0
나 오늘 어때?,0
맞다 인정할께 근데 이번엔 진짜다 한번더해야 헤어질수있을거같아,0
